Item Name,Quantity
"SPRING,HELICAL,COMPRESSION",2975
"SPRING,HELICAL,TORSION",684
"SPRING,LEAF",4
"SPRING,LOCKING,ELEVATING MECHANISM",2
"SPRING,PITCH RESTRA",4
"SPRING,RETAINING",44
"SPRING,SLIP RING,HAND GUARD",279
SPROCKET ASSEMBLY,1
"SQUARE,CARPENTER'S",25
"SQUARE,COMBINATION",10
"STABILIZER TUBE,ROTARY WING",22
"STABILIZER,HORIZONTAL",4
"STABILIZER,TARGET",4
"STABILIZER,VERTICAL",2
STABO EXTRACTION SYSTEM,8
"STACKING FRAME,PALLET",56
"STAGE,PORTABLE FOLDING",6
"STAIRCASE,AIRCRAFT BOARDING",2
"STAKE,GUY",391
"STAKE,HOLD-DOWN TENT",205
"STAKING KIT,ROLLER",3
"STAMP SET,WIRE MARKING",1
"STAND SET,AUTOMOTIVE JACK",1
"STAND, COMPUTER",43
"STAND,AIRCRAFT ENGINE",1
"STAND,BASIN",1
"STAND,CANTEEN CUP",75
"STAND,DI-ACRO BENDER,TVBE",1
"STAND,ENGINE AND TR",7
"STAND,FLAGSTAFF",9
"STAND,MAINTENANCE,AIRCRAFT ENGINE",4
"STAND,MAINTENANCE,AUTOMOTIVE ENGINE",2
"STAND,MAINTENANCE,GUIDED MISSILE COMPONENTS",1
"STAND,PORTABLE DRILL,VERTICAL",1
"STAND,SHELF",19
"STAND,TORCH",12
"STAND,TRANSPORT,ENGINE",2
"STAND,VEHICLE SUPPO",10
"STAND,VEHICLE SUPPORT",106
STAPLE,246
"STAPLER,SKIN,SURGICAL",10
"STAPLER,SURGICAL",3
"STAPLES,PAPER FASTENING,OFFICE TYPE",17
STARLIGHT SCOPE,5
"STARTER-GENERATOR,ENGINE,AIRCRAFT",3
"STARTER,ENGINE,ELECTRICAL",24
"STARTER,ENGINE,GASOLINE",9
STATIC LINE SNAP,100
"STATIC LINE,PERSONNEL PARACHUTE",60
"STATION,FIRE ALARM,MANUAL",2
"STATOR,GENERATOR",3
STEAMER,8
"STEEL STAKE,PIN SET",13
STEERING GEAR,2
STEERING WHEEL,1
"STENCIL CUTTING MACHINE,HAND OPERATED",2
"STENCIL SET,MARKING",8
"STEP,LADDER",10
"STEP,TAILGATE",6
STEPLADDER,57
"STEPPED,RETRACTABLE",4
STEPPER,36
STEREO,4
STETHOSCOPE,168
"STETHOSCOPE KIT,EXPLOSIVE ORDNANCE DISPOSAL",1
"STETHOSCOPE,ELECTRONIC",2
STIMULATED COHERENT RADIATION DEVICES,288
"STIMULATOR,MUSCLE",1
"STOCK ASSY,BUTT",20
"STOCK EXTENSION,GUN",31
STOCK RELEASE ASSEM,2
"STOCK,FORE END,GUN",26
"STOCK,GUN,SHOULDER",246
"STOCKINET,SURGICAL",3
"STOCKINGS,ANTI-EMBOLISM",3
"STONE ASSEMBLY,SHARPENING",44
"STONE,HONING",5
"STONE,SHARPENING",150
STOOL,20
"STOOL,DENTAL OPERATING CHAIR",1
"STOOL,DENTAL,ASSISTANT",3
"STOOL,FOLDING",6
"STOOL,REVOLVING",15
"STOOL,STEP",6
"STOOL,STRAIGHT",25
"STOP LIGHT-TAILLIGHT,VEHICULAR",31
"STOP LIGHT,TOWING T",3
"STOP LIGHT,VEHICULAR",30
"STOP,CARGO HOOK",18
"STOP,GUN,AUTOMATIC",1
"STOPPER,MOUNTAIN",53
STOPWATCH,5
STORAGE BIN,174
"STORAGE CASE,OAKLEY SI M FRAME",8
"STORAGE CONTAINER SET,REUSABLE",16
"STORAGE CONTAINER,FLEXIBLE",13
"STORAGE DEVICE, COMPUTER",34
STORAGE MODULE NO 19,1
STORAGE TANKS,5
STORM UNIT ASSEMBLY,1
STOVE,772
STOVE KIT SURVIVAL,1432
"STOVE,GASOLINE BURNER",10
"STOVE,MULTI-FUEL BURNER",77
"STOVE,SURVIVAL,MULTIFUEL",1809
"STOWAGE ASSY,LINE",4
STOWAGE KIT,2
STRAIGHTEDGE,4
STRAP ASSEMBLY,2
"STRAP ASSY,LIFE PRESERVER",25
"STRAP ASSY,LITTER",10
STRAP CUTTER,3
"STRAP CUTTER,COMBAT",664
"STRAP CUTTER,RESCUE HOOK",2127
STRAP TIE DOWN WITH RATCHET BUCKLE,326
STRAP WEBBING ASSEMBLY,30
"STRAP, COMMERCIAL",13
"STRAP,ASSY,TIE DOWN",6
"STRAP,BAG CARRIER,INDIVIDUAL EQUIPMENT",2
"STRAP,DOOR CHECK,VEHICULAR",27
"STRAP,ELASTIC",61
"STRAP,FOREARM",2
"STRAP,HELMET",45
"STRAP,INVOLUNTARY,RESTRAINT",16156
"STRAP,LEG RESTRAINT",4
"STRAP,LITTER,TIEDOWN",10
"STRAP,NYLON",1550
"STRAP,QUICK RELEASE",42
"STRAP,RATCHET",164
"STRAP,RETAINING",167
"STRAP,SAFETY,INDUSTRIAL",20
"STRAP,SURVIVAL KIT RETAINER,EJECTION SEAT",10
"STRAP,THIGH MOUNT",10
"STRAP,TIE DOWN",129
"STRAP,TIEDOWN,ELECTRICAL COMPO",128
"STRAP,TIEDOWN,ELECTRICAL COMPONENTS",10209
"STRAP,TOWING CABLE",5
"STRAP,WEBBING",1832
STRAPPING AND SEALING KIT,1
"STRAPS,SHOULDER,FRAME",81
"STREAMER,DISTRESS SIGNAL",30
"STRETCHER,FOLDING",11
"STRETCHER,HOSPITAL",1
"STRETCHER,HYDRAULIC",1
"STRETCHER,MILITARY,COLLAPSIBLE",2
"STRETCHER,RESCUE",8
"STRETCHER,STRAPPING,HAND",5
"STRIKE PLATFORM,AMBIDEXTROUS",35
"STRIKER,FIRING PIN",3
"STRIP,ELECTRICAL GROUNDING",10
"STRIP,LIGHTING",11
"STRIPPER-CRIMPER,WIRE,HAND",7
"STRIPPER,CABLE,HAND",11
"STRIPPER,OPTICAL FIBER,HAND",1
"STRIPPER,THERMAL",6
"STRIPPER,WIRE,HAND",24
STROBE LIGHT,32
STROBE LIGHT ASSEMBLY,6
"STRUCTURAL SECTION,SPECIAL SHAPED",129
STRUCTURAL SHAPES,333
"STRUCTURE,TENSION F",10
"STRUT ASSY,RIGHTHAN",2
"STRUT,HAMMER",5
STUD NUT,42
STUDS,24
"STUFF SACK,COMPRESS",2855
"STUFF,SACK",171
"STYLET,CATHETER-TUBE",2
"STYLET,TRACHEAL TUBE",2
"STYLUS,DIGITAL COMPUTER SYSTEM",356
SUBMARINE ESCAPE IMMERSION EQUIPMENT,20
"SUBSYSTEM,VIDEO",8
"SUCTION APPARATUS,OROPHARYNGEAL,TRACHEAL",19
"SUCTION APPARATUS,SURGICAL",13
"SUCTION UNIT,FIELD",6
"SUIT, CHEMICAL PROTECTIVE, CIVIL",77
"SUIT,BODY COOLING",4
"SUIT,CHEMICAL PROTECTIVE",274
"SUIT,CUPOLA PROTECTIVE ENSEMBLE",50
"SUIT,EXPLOSIVE ORDNANCE DISPOSAL",10
"SUIT,IMMERSION",59
"SUIT,RIOT TRAINING",4
"SUIT,SURVIVAL,COLD",7
"SUMP,FUEL CELL",1
SUNGLASSES,1
"SUNGLASSES,AIRCREW",2
SUPPORT ASSEMBLY,10
"SUPPORT ASSEMBLY,CAMOUFLAGE",126
"SUPPORT ASSEMBLY,COLLECTIVE THROTTLE",2
"SUPPORT ASSEMBLY,COMPRESSOR",1
"SUPPORT ASSEMBLY,SW",15
"SUPPORT ASSEMBLY,TAIL BOOM",3
"SUPPORT ASSY,BEARIN",2
"SUPPORT ASSY,BELL C",9
"SUPPORT ASSY,COLLEC",8
"SUPPORT ASSY,FREEW",1
"SUPPORT ASSY,LEVER,",3
"SUPPORT ASSY,WEIGHT",6
"SUPPORT,ANTENNA",18
"SUPPORT,ANTI-ICING",9
"SUPPORT,BELL CRANK",8
"SUPPORT,BOOM,ROTARY RUDDER",2
"SUPPORT,CAMOUFLAGE SCREENING SYSTEM",251
"SUPPORT,CERVICAL",119
"SUPPORT,COUNTERWEIG",1
"SUPPORT,CYCLIC CONTROLS",3
"SUPPORT,GUN MOUNT",4
"SUPPORT,GUNNER SEAT",1
"SUPPORT,KNEE",10
"SUPPORT,LITTER",85
"SUPPORT,NIGHT-SIGHT",30
"SUPPORT,NOSE,AIRCRA",2
"SUPPORT,NOSE,AIRCRAFT",6
"SUPPORT,PYLON",4
"SUPPORT,RIFLE MOUNTING",10
"SUPPORT,RUNNING BOARD",17
"SUPPORT,SEAT,VEHICULAR",13
"SUPPORT,SLIDE ARM",9
"SUPPORT,STRUCTURAL COMPONENT,AIRCRAFT",58
"SUPPORT,TAIL BOOM ANTENNA",3
"SUPPORT,TRANSMISSION",4
"SUPPORT,WALL,TELEVISION-VIDEO",13
"SUPPRESSOR,FLASH",388
"SUPPRESSOR,SMALL ARMS WEAPON",483
SURFACE USE EXPLOSIVE ORDNANCE,1
SURGE PROTECTOR,247
"SURGE PROTECTOR, BOX",15
SURGICAL AND SUTURE KIT,15
Surgical Dressing Materials,41
"SURGICAL INSTRUMENT AND SUPPLY SET,INDIVIDUAL",20
"SURGICAL INSTRUMENT SET,MINOR SURGERY",21
"SURGICAL PACK,DISPOSABLE",1061
SURVEILLANCE KIT,16
"SURVEILLANCE SYSTEM,ELECRTRO-OPTICAL,SHIPBOARD",1
"SURVEILLANCE SYSTEM,SCOUT,LONG RANGE",1
"SURVEILLANCE,THERMAL DEVICE",1
"SURVEYING INSTRUMENT,AZIMUTH",9
"SURVEYING INSTRUMENT,ELECTRONIC DISTANCE MEASURING,INFRARED",20
"SURVEYING SET,FIELD ARTILLERY BATTALION",1
"SURVEYING SET,UTILITY",3
"SURVEYING SYSTEM,DISTANCE MEASURING",1
"SURVIVAL KIT CONTAINER,AIRCRAFT SEAT",1
"SURVIVAL KIT,AIRCRAFT SEAT",1
"SURVIVAL KIT,INDIVIDUAL",117
"SURVIVAL KIT,LIFE RAFT",49
SURVIVAL MODULE,17
"SURVIVAL SYSTEM,AIRCRAFT PERSONNEL",1
"SUSPENDERS,INDIVIDUAL EQUIPMENT BELT",611
"SUSPENDERS,TROUSERS",28
SUSTAINMENT POUCH,290
"SUTURE KIT,SURGICAL",5
SUTURE REMOVAL KIT,10
"SUTURE,ABSORBABLE,SURGICAL",11
"SUTURE,NONABSORBABLE,SURGICAL",17
"SWAB HOLDER SECTION,SMALL ARMS CLEANING ROD",148
"SWAB,CULTURE",276
"SWAB,SMALL ARMS CLEANING",2
"SWAGING TOOL KIT,TUBE,HAND",1
"SWASHPLATE,CONTROLLABLE",2
"SWATTER,FLY",6
SWEAT PANTS,25
SWEATER,27
"SWEEPER,ROTARY,MANUALLY PROPELLED",1
"SWEEPER,ROTARY,SELF-PROPELLED",3
SWIM FINS,126
SWITCH,18
SWITCH ASSEMBLY,16
SWITCH NETWORK,6
"SWITCH, NETWORK",271
"SWITCH,ELECTRONIC",1
"SWITCH,FLEXIBLE",74
"SWITCH,KNIFE",1
"SWITCH,KNOB ASSEMB",50
"SWITCH,KVM",1
"SWITCH,LEVER",4
"SWITCH,LIQUID LEVEL",2
"SWITCH,NETWORK",2
"SWITCH,PRESSURE",4
"SWITCH,PUSH",38
"SWITCH,RADIO FREQUENCY TRANSMISSION LINE",2
"SWITCH,ROTARY",24
"SWITCH,SAFETY,NEUTRAL START",3
"SWITCH,TOGGLE",189
"SWITCHBOARD,TELEPHONE,MANUAL",1
"SWITCHES, COMMUNICATIONS",7
"SWITCHING GROUP,DIGITAL DATA",8
"SWITCHING SET,COMMUNICATIONS",20
"SWITCHING UNIT,ELECTRONIC COMMAND SIGNALS PROGRAMMER",10
"SWITCHING UNIT,POWER TRANSFER",2
SWIVEL AND LINK ASSEMBLY,20
"SWIVEL,SLING,SMALL ARMS",68
SWORD AND SCABBARD,36
"SWTCH,PRESS FL M6",8
"SYRINGE AND NEEDLE,HYPODERMIC",3
"SYRINGE AND NEEDLE,HYPODERMIC,SAFETY",1
"SYRINGE,CARTRIDGE",40
"SYRINGE,EAR",45
"SYRINGE,HYPODERMIC",133
"SYRINGE,IRRIGATING",10
SYSTEM HYDRATION,477
SYSTEM UNIT,1
"SYSTEM,BACKPACK,WDL",19
"SYSTEM,MEDEVAC HELICOPTER STORAGE",26
"SYSTEM,POWER DISTRI",2
"T-SHIRT,ATHLETE'S",2122
TABLE ASSEMBLY,32
"TABLE ASSY,FOLD UP",4
"TABLE, HOUSEHOLD",137
"TABLE, OFFICE",83
"TABLE,BEDSIDE",1
"TABLE,DINING",3
"TABLE,EXAMINING",1
"TABLE,FOLDING",2
"TABLE,FOLDING LEGS",119
"TABLE,FOLDING,TENT",4
"TABLE,FOOD PREPARATION",5
"TABLE,HOT FOOD",1
"TABLE,HOT FOOD,ELECTRIC",2
"TABLE,PARACHUTE PACKING",14
"TABLE,RETRACTABLE,VEHICULAR",1
"TABLE,SURGICAL INSTRUMENT AND DRESSING",11
"TABLE,WORK",4
TABLEWARE,996
"TACHOMETER,ELECTRONIC",17
TACKER,57
TACTICAL ASSAULT PANEL,217
TACTICAL ILLUMINATOR KIT,3
TACTICAL PETROLEUM LABORATORY MEDIUM,1
TACTICAL REPAIR KIT,3
TACTICAL WEAPONLIGH,20
"TAG,ELECTRONIC IDENTIFICATION",64
"TAG,KEY",37
"TAG,MARKER",692
"TAG,MASS CASUALTY INCIDENT",4
"TAG,SHIPPING",2
"TAG,STOCK MARKING",1
"TAIL BOOM ASSY,AFT",1
TAILBOOM ASSY,1
"TAILGATE,VEHICLE BODY",1
"TAILLIGHT,VEHICULAR",20
"TAMPER,VIBRATING TYPE,INTERNAL COMBUSTION ENGINE DRIVEN",3
"TAMPONS,SANITARY",14
"TANK AND PUMP UNIT,FUEL DISPENSING,TRUCK MOUNTING",15
"TANK AND PUMP UNIT,SELF CONTAINED,FIRE FIGHTING",7
"TANK ASSEMBLY,FABRIC,COLLAPSIBLE",9
"TANK UNIT,FUEL DISPENSING,TRAILER MOUNTING",3
"TANK-PUMPING UNIT,AIRCRAFT LAVATORY SERVICING,VEHICULAR MOUNTING",1
"TANK,AIR",1
"TANK,FABRIC,COLLAPSIBLE",7
"TANK,FUEL,AIRCRAFT",7
"TANK,FUEL,ENGINE",16
"TANK,LIQUID STORAGE",42
"TANK,LUBRICATING OIL,AIRCRAFT GAS TURBINE ENGINE",27
"TANK,OXYGEN,SCUBA",3
"TANK,PARTS WASHER",1
"TANK,PRESSURE",8
"TANK,WATER,TRLR MTD",3
TAPE LOADER,2
"TAPE,ADHESIVE,RUBBER",288
"TAPE,ANTISEIZING",2
"TAPE,COMBAT MEDIC REINFORCED",79
"TAPE,DUCT",484
"TAPE,FISH",12
"TAPE,INSULATION,ELECTRICAL",2766
"TAPE,LACING AND TYING",9
"TAPE,LUMINOUS",13
"TAPE,MEASURING",236
"TAPE,MEASURING,SURGICAL",10
"TAPE,PRESSURE SENSITIVE ADHESIVE",1258
"TAPE,PROTECTIVE,PLASTIC",7
"TAPE,REFLECTIVE",565
"TAPE,SHIELDING,ELECTRICAL",5
"TAPE,TEXTILE",406
"TAPE,TEXTILE,ORTHOPEDIC",10
"TAPEMEASURE,OPTICAL,RANGING",20
"TAPPING TOOL,SCREWDRIVER HANDLE",3
"TAPS, DIES, AND COLLETS; HAND AND MACHIN",30
TARGET,11
"TARGET HOLDING MECHANISM,TRAINFIRE",26
"TARGET HOLDING SET,TRAINING",137
"TARGET SET,SURVEYING",17
TARGET STAND,9
"TARGET,BLACK SPOT",6
"TARGET,BORESIGHT ALIGNMENT",20
"TARGET,BULL'S-EYE",45
"TARGET,BULLS-EYE",3
"TARGET,ELECTRONIC,A",23
"TARGET,MANNEQUIN",120
"TARGET,SILHOUETTE",65
TARP,21
TARPAULIN,2248
"TARPAULIN,BIN",5
"TEE,DRAINAGE PIPE",30
TELECONFERENCE SYSTEM,3
TELEPHONE,320
TELEPHONE AND TELEGRAPH EQUIPMENT,5
TELEPHONE SET,146
TELEPHONE SWITCHBOARD GROUP,1
"TELEPHONE,CELLULAR",11
TELESCOPE,5
TELESCOPE BORESIGHT,13
TELESCOPE M49 W-CAS,6
TELESCOPE SUBASSEMBLY,69
"TELESCOPE,ALIGNMENT",1
"TELESCOPE,ARTICULATED",675
"TELESCOPE,ELBOW",2
"TELESCOPE,LASER",1
"TELESCOPE,NON-INVERTING INFRARED",860
"TELESCOPE,PANORAMIC",4
"TELESCOPE,STRAIGHT",3761
"TELEVISION, COMMUNICATIONS EQUIPMENT",1
"TELEVISION, PERSONAL/HOME USE",166
"TEMPLATE,DRAFTING",46
"TEMPLATE,X-RAY SHIELD",4
"TENSIONER,STEEL STRAPPING",5
TENT,1468
TENT COMPONENT KIT,15
TENT EXPANSION ASSEMBLY,6
TENT LINER,27
TENT PINS,33
TENT POLES,1
TENT SECTION,2
"TENT,CANVAS",1
"TENT,COMBAT,TWO MAN",622
"TENT,COT",267
"TENT,MODULAR,UTILITY SYSTEM",24
TENTS AND TARPAULINS,7
TERMINAL KIT,1
"TERMINAL,DATA PROCESSING",16
"TERMINAL,LUG",412
"TERMINAL,QUICK DISCONNECT",40
"TERMINAL,SATELLITE COMMUNICATION",12
"TERMINAL,SECURE",6
TEST FACILITY ELECT,1
TEST KIT,1
"TEST KIT,MASK,PROTECTIVE",3
"TEST KIT,MULTIDRUG,CONTROLLED SUBSTANCES",1595
"TEST SET GROUP,RADIO",1
"TEST SET,ANTENNA",1
"TEST SET,AUDIO",3
"TEST SET,BATTERY",26
"TEST SET,DIESEL INJECTOR",4
"TEST SET,ELECTRICAL CABLE",1
"TEST SET,ELECTRICAL POWER",1
"TEST SET,ELECTRONIC SYSTEMS",28
"TEST SET,GOGGLE SYSTEM",1
"TEST SET,NIGHT VISI",5
"TEST SET,NIGHT VISION VIEWER",2
"TEST SET,RADIO",8
"TEST SET,RADIO FREQUENCY POWER",8
"TEST SET,SIGHT,THERMAL IMAGING SYSTEM",1
"TEST SET,SIGNAL DATA TRANSLATOR",1
"TEST SET,SIGNAL GENERATOR",1
"TEST STAND,HYDRAULIC SYSTEM COMPONENTS",2
"TEST STATION,ELECTRICAL-ELECTRONIC EQUIPMENT",1
"TEST STRIPS,WATER PURIFICATION",300
TEST TARGET,5
TEST TUBE,10
"TEST TUBE,BLOOD COLLECTING",1
"TESTER,CYLINDER COMPRESSION",1
"TESTER,DIESEL FUEL INJECTOR NOZZLE",1
"TESTER,EXHAUST GAS",1
"TESTER,FIRE HOSE",1
"TESTER,HEADLIGHT BEAM",1
"TESTER,LEAKAGE,PROTECTIVE MASK",2
"TESTER,PITOT AND STATIC SYSTEMS",3
"TESTER,PULSE OXIMETER",1
"TETHER,ENTRY LADDER",2
TEXTILE,3
TEXTILE FABRICS,166
"THEODOLITE,SURVEYING",4
"THERMACAM CAMERA E,",1
"THERMAL GUARD,ABSORBENT PATIENT LITTER SYSTEM",105
THERMAL IMAGER,36
THERMAL IMAGING CAM,1
THERMAL IMAGING SYSTEM,229
THERMAL IMAGING SYSTEM SUBASSEMBLY,10
THERMAL IMAGINING EQUIPMENT,2
THERMAL SENSOR ASSE,4
"THERMOMETER KIT,CLINICAL,HUMAN",3
"THERMOMETER, MEDICAL",8
"THERMOMETER,CLINICAL,HUMAN",25
"THERMOMETER,TYMPANIC,HUMAN",1
THERMOMETERTYMPANIC,13
"THIMBLE HALF,LG,RH,",2
"THREAD CUTTER,DIE HEAD,HAND",1
THREE POINT COMBAT ASSAULT SYSTEM,134
"TIE DOWN KIT,AIRCRAFT MOORING",3
"TIE DOWN KIT,CARGO,AIRCRAFT",43
"TIE DOWN STRAP,RATCHET",17
"TIE DOWN,CARGO,AIRCRAFT",657
"TIE DOWN,CARGO,VEHICLE",734
"TIE DOWN,ROTARY WING BLADE",9
"TIE ROD END,STEERING",21
"TIEDOWN ASSEMBLY,HI-SHOCK",55
"TILE, BRICK AND BLOCK",241
"TILE,VINYL RESIN",48
TIME MEASURING INSTRUMENTS,3
TIMER,5
"TIMER,BREATHING APPARATUS",14
"TIMER,INTERVAL",4
TIP OVER DECAL,4
"TIP SET,PLIERS,RING RETAINING",5
"TIP,CUTTING TORCH",3
"TIP,RETAINING RING PLIERS",14
"TIP,WELDING TORCH",3
TIRE AND WHEEL ASSE,18
TIRE INFLATION HOSE,4
TIRE INFLATOR ASSEMBLY,1
TIRE IRON,9
"TIRE TOOL,PNEUMATIC",6
"TIRE,PNEUMATIC,VEHICULAR",460
"TIRES TUBES, PNEUMATIC, EXCEPT AIRCRAFT",4
"TIRES, SOLID AND CUSHION",51
"TISSUE,FACIAL",12
TOASTER,24
"TOASTER,ELECTRIC",1
"TOILET SOAP, SHAVE PREP AND DENTIFRICES",51
"TOILET,MARINE",1
TOILETRY PAPER PRODUCTS,5
"TOMAHAWK,LAGANA VIE",84
"TONGS,FOOD SERVING",7
"TONGS,LABORATORY",1
"TOOL AND EQUIPMENT KIT,EXPLOSIVE ORDNANCE DISPOSAL",1
"TOOL AND EQUIPMENT KIT,RADIO SET",44
TOOL AND HARDWARE BOXES,163
"TOOL ASSY,TAIL ROTO",3
"TOOL BOX,PORTABLE",380
"TOOL CABINET,REPAIR",1
TOOL EQUIPMENT,1
TOOL KIT,7
TOOL KIT ASSEMBLY,5
TOOL KIT MTVR LVSR HYDRAULIC O FIELD LOM,1
TOOL KIT MTVR LVSR O FIELD LOM,1
TOOL KIT OM 2D LVS,2
"TOOL KIT,ADJUSTMENT",1
"TOOL KIT,AIRCRAFT MAINTENANCE",525
"TOOL KIT,AIRCRAFT MECHANICS",26
"TOOL KIT,AIRFRAME REPAIRMANS",11
"TOOL KIT,AMMUNITION",1
"TOOL KIT,ARMORER",8
"TOOL KIT,ARTILLERY MECHANICS",12
"TOOL KIT,AUTO FUEL AND ELECTRICALSYSTEM REPAIR",2
"TOOL KIT,AUTOMOTIVE ELECTRICAL",21
"TOOL KIT,AUTOMOTIVE MECHANIC'S",9
"TOOL KIT,BATTERY",7
"TOOL KIT,BEARING AN",1
"TOOL KIT,BLACKSMITH'S",1
"TOOL KIT,BOBCAT",1
"TOOL KIT,BODY AND FENDER",20
"TOOL KIT,CANVAS WORKER'S",1
"TOOL KIT,CANVAS WORKERS",20
"TOOL KIT,CARPENTER'S",122
"TOOL KIT,CARPENTERS",188
"TOOL KIT,COMMUNICATION MECHANIC'S",4
"TOOL KIT,DIESEL INJECTOR",2
"TOOL KIT,ELECT OPTI",10
"TOOL KIT,ELECTRICAL",1
"TOOL KIT,ELECTRICAL CONTACT",12
"TOOL KIT,ELECTRICIAN'S",38
"TOOL KIT,ELECTRICIANS",6
"TOOL KIT,ELECTRONIC",186
"TOOL KIT,ELECTRONIC SYSTEM",379
"TOOL KIT,ELECTRONIC SYSTEM,MINI SOLDER",1
"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",107
"TOOL KIT,FIBER OPTIC SYSTEM",16
"TOOL KIT,FULL TRACKED VEHICLE",3
"TOOL KIT,GENERAL MECHANIC'S",399
"TOOL KIT,GENERAL MECHANICS",1830
"TOOL KIT,GENERAL OFFICE REPAIR",1
"TOOL KIT,GENERAL PURPOSE EOD",2
"TOOL KIT,GENERAL UT",243
"TOOL KIT,HYDRAULIC",13
"TOOL KIT,IMPACT WRE",3
"TOOL KIT,IMPROVISED EXPLOSIVE DEVICES",9
"TOOL KIT,INSTRUMENT REPAIRMANS",2
"TOOL KIT,INTERNAL COMBUSTION ENGINE",7
"TOOL KIT,JO-BOLT,HAND",7
"TOOL KIT,LINEMANS",30
"TOOL KIT,MASON AND CONCRETE FINISHERS",18
"TOOL KIT,MASON SQUAD",7
"TOOL KIT,MEDICAL EQUIPMENT",31
"TOOL KIT,METAL WORKER'S",1
"TOOL KIT,METAL WORKERS",60
"TOOL KIT,MTVR,LVSR,HYDRAULIC,I FIELD LOM",1
"TOOL KIT,MULTI-CAPA",17
"TOOL KIT,NIGHT VISI",5
"TOOL KIT,PAINT",1
"TOOL KIT,PERSONAL COMPUTER",3
"TOOL KIT,PIONEER PLATOON GENERAL LABOR",6
"TOOL KIT,PIONEER PLATOON MANUAL LABOR",12
"TOOL KIT,PIONEER SQUAD LAND CLEARING AND BUILDING ERECTION",8
"TOOL KIT,PIONEER,ENGINEER'S",21
"TOOL KIT,PIONEER,ENGINEERS",36
"TOOL KIT,PIONEER,GENERAL UTILITY",12
"TOOL KIT,PIPEFITTERS",5
"TOOL KIT,PLUMBERS",4
"TOOL KIT,PLUMBERS PLATOON",4
"TOOL KIT,PLUMBERS SQUAD",4
"TOOL KIT,PNEUMATIC",4
"TOOL KIT,REFRIGERATION EQUIPMENT",26
"TOOL KIT,REPAIRMANS,SMALL ARMS",139
"TOOL KIT,RESCUE,OROPHARYNGEAL AIRWAY",173
"TOOL KIT,RIGGING",1
"TOOL KIT,RIVETER",1
"TOOL KIT,ROAD WHEEL ARM",1
"TOOL KIT,SAPPER",15
"TOOL KIT,SCREW THREAD INSERT",4
"TOOL KIT,SERVICE",1
"TOOL KIT,SMALL ARMS",373
"TOOL KIT,SUPPLEMENT",4
"TOOL KIT,SUPPLEMENTAL,EXPLOSIVE ORDNANCE DISPOSAL",4
"TOOL KIT,SWAGING",1
"TOOL KIT,TACTICAL ENTRY",32
"TOOL KIT,TACTICAL RESCUE",4
"TOOL KIT,TE 50-B",2
"TOOL KIT,TEST BE",2
"TOOL KIT,THREADED INSERT",1
"TOOL KIT,TUBE FITTING",1
"TOOL KIT,TURRET MECHANIC'S",1
"TOOL KIT,TURRET MECHANICS",1
"TOOL KIT,URBAN OPS",1
"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",83
"TOOL KIT,WEAPONS CLEANING",9
"TOOL KIT,WELDERS",31
"TOOL KIT,WOODWORKIN",2
"TOOL OUTFIT,HYDRAULIC",3
"TOOL OUTFIT,PIONEER,PORTABLE ELECTRIC TOOLS",8
TOOL SET,8
TOOL SET COMMON NO1,15
"TOOL SET,AIRCRAFT A",2
"TOOL SET,AIRCRAFT ARMAMENT REPAIR,SUPPLEMENTAL",2
"TOOL SET,AVIATION FOOT LOCKER",4
"TOOL SET,AVIATION UNIT",4
"TOOL SET,DIRECT SUP",12
"TOOL SET,INTERMEDIATE",3
"TOOL SET,LIGHT ENGI",100
"TOOL SET,LIGHT ENGINEER SQUAD",2
"TOOL SET,MK36 MOD 0",1
"TOOL SET,RETAINER BOLT",1
"TOOL SET,SATS,BASE",2
"TOOL SET,SATS,MOD 1",7
"TOOL SET,SATS,MOD 2",3
"TOOL SET,VEHICLE,FULL TRACKED",2
"TOOL SET,X-RAY",6
"TOOL,ASSEMBLING AND DISASSEMBLING BOLT LATCH SPRING",1
"TOOL,BORE ALIGNMENT",1
"TOOL,COMBINATION",11
"TOOL,EMERGENCY INGRESS",10
"TOOL,EMERGENCY VEHI",18
"TOOL,HOLDER,ACCESS DOOR",2
"TOOL,MULTIPURPOSE",3
"TOOL,REMOVING,EJECTOR",1
"TOOL,RIFLE,BOLT ASSEMBLY",10
"TOOL,SLAMMER",6
"TOOL,TORQUE GUN",1
TOOLBAG,121
TOOLBOX,376
"TOOLBOX,LH,VEHICLE MOUNTED",2
TOOLS AND ATTACHMENTS FOR WOODWORKING,2
"TOP ASSEMBLY,TRUCK BODY,DETACHABLE",10
"TOP ASSEMBLY,VEHICULAR",17
"TORCH KIT,SOLDERING",6
"TORCH OUTFIT,CUTTING",1
"TORCH OUTFIT,METALLIZING",2
"TORCH OUTFIT,OXYHYDROGEN CUTTING",8
"TORCH OUTFIT,WELDING",4
"TORCH OUTFIT,WELDING,GAS SHIELDED ARC",9
"TORCH,CUTTING",1
"TORCH,WELDING",1
"TORCH,WELDING,GAS SHIELDED ARC",46
TORQUEWRENCH,50
TORQUING TOOL KIT,2
"TOUCHSCREEN,DATA ENTRY",1
TOUGHBOOK LAPTOP,1
"TOURNIQUET,COMBAT APPLICATION,TRAINER",240
